playerID,year,tmID,stint,fouls_per_game,fouls_per_36,disqualifications,assist_to_turnover,turnovers_per_game,turnovers_per_36,assists_per_game,assists_per_36,positive_actions,positive_actions_per_game,in_team_fouls_pct,in_team_to_pct,in_team_ast_pct,in_team_dq_pct,is_kpsa
frazeme01w,10,SAS,0,1.4827586206896552,4.748466257668711,0,0.6818181818181818,0.7241379310344828,2.3190184049079754,0.5172413793103449,1.656441717791411,112,3.8620689655172415,0.07202680067001675,0.041176470588235294,0.025041736227045076,0.0,0
fresest01w,1,UTA,0,0.6666666666666666,2.27027027027027,0,1.1333333333333333,0.6666666666666666,2.27027027027027,0.8095238095238095,2.7567567567567566,39,1.8571428571428572,0.020028612303290415,0.025688073394495414,0.032504780114722756,0.0,0
frettla01w,1,LAS,0,0.4,1.9251336898395721,0,0.42857142857142855,0.52,2.502673796791444,0.24,1.1550802139037435,43,1.72,0.014164305949008499,0.027837259100642397,0.010221465076660987,0.0,0
frettla01w,2,SAC,0,1.0,2.6799007444168734,0,0.5454545454545454,1.0666666666666667,2.858560794044665,0.6,1.607940446650124,89,2.966666666666667,0.050933786078098474,0.06464646464646465,0.03220035778175313,0.0,0
frettla01w,3,SAC,0,2.1875,3.888888888888889,2,0.8214285714285714,0.84375,1.5,0.71875,1.2777777777777777,142,4.4375,0.10355029585798817,0.05908096280087528,0.04590818363273453,0.2222222222222222,0
frettla01w,4,SAC,0,0.6666666666666666,3.8400000000000003,0,1.0909090909090908,0.4166666666666667,2.4,0.5,2.88,40,1.6666666666666667,0.024922118380062305,0.021645021645021644,0.0210896309314587,0.0,0
frettla01w,5,CHA,1,0.4,2.028169014084507,0,0.36363636363636365,1.0,5.070422535211268,0.4,2.028169014084507,17,1.7,0.0061633281972265025,0.020833333333333332,0.00936768149882904,0.0,0
frettla01w,5,NYL,2,1.5625,3.260869565217391,0,0.9333333333333333,0.875,1.8260869565217392,0.875,1.8260869565217392,68,4.25,0.04251700680272109,0.027613412228796843,0.025925925925925925,0.0,0
frettla01w,6,NYL,0,1.5757575757575757,5.185595567867036,0,0.9473684210526315,0.5454545454545454,1.7950138504155126,0.5454545454545454,1.7950138504155126,72,2.1818181818181817,0.08469055374592833,0.038876889848812095,0.036072144288577156,0.0,0
friertr01w,5,SEA,0,1.4,11.454545454545455,0,0.0,0.2,1.6363636363636365,0.0,0.0,5,1.0,0.010510510510510511,0.002,0.0,0.0,0
frohlli01w,3,NYL,0,0.6875,5.91044776119403,0,0.2,0.25,2.1492537313432836,0.0625,0.5373134328358209,16,1.0,0.017214397496087636,0.008714596949891068,0.002012072434607646,0.0,0
frohlli01w,4,NYL,0,1.0,4.373831775700935,0,1.0,0.5384615384615384,2.3551401869158877,0.5769230769230769,2.523364485981308,65,2.5,0.04421768707482993,0.029723991507430998,0.028409090909090908,0.0,0
