playerID,year,tmID,stint,pos,won_mvp,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,ppg,rpg,apg,spg,bpg,mpg,topg,fgMade,fgAttempted,fg_pct,ftMade,ftAttempted,ft_pct,threeMade,threeAttempted,three_pct,usage_rate,true_shooting,ast_to_ratio,per_approx,made_playoffs,PostGP,PostPoints,PostRebounds,PostAssists,playoff_ppg,playoff_rpg,playoff_apg,prev_ppg,prev_rpg,prev_apg,prev_per_approx,prev_fg_pct,prev_true_shooting,ppg_improvement,rpg_improvement,apg_improvement,per_approx_improvement,years_experience,won,lost,team_win_pct,playoff,rank,confID,o_pts,d_pts,team_point_diff,height,weight
jacksti02w,8,NYL,0,F,0,34,0,474,173,104,19,23,12,49,66,5.088235294117647,3.0588235294117645,0.5588235294117647,0.6764705882352942,0.35294117647058826,13.941176470588236,1.4411764705882353,64,154,0.4155844155844156,45,79,0.569620253164557,0,0,0.0,0.5016033755274262,0.45825386734477647,0.3877551020408163,4.647058823529412,1,3,23,13,4,7.666666666666667,4.333333333333333,1.3333333333333333,,,,,,,,,,,0,16,18,0.47058823529411764,Y,4,EA,2413,2501,-88,75.0,185
jacksti02w,9,NYL,0,F,0,25,0,496,208,143,26,24,8,48,46,8.32,5.72,1.04,0.96,0.32,19.84,1.92,81,157,0.5159235668789809,46,73,0.6301369863013698,0,0,0.0,0.4780645161290323,0.5499153976311336,0.5416666666666666,10.32,0,0,0,0,0,0.0,0.0,0.0,5.088235294117647,3.0588235294117645,0.5588235294117647,4.647058823529412,0.4155844155844156,0.45825386734477647,3.2317647058823535,2.6611764705882353,0.4811764705882353,5.672941176470588,1,19,15,0.5588235294117647,Y,3,EA,2573,2538,35,75.0,185
jacksti02w,10,NYL,0,F,0,34,9,495,180,116,24,21,13,43,55,5.294117647058823,3.411764705882353,0.7058823529411765,0.6176470588235294,0.38235294117647056,14.558823529411764,1.2647058823529411,67,149,0.44966442953020136,46,64,0.71875,0,0,0.0,0.44476767676767676,0.5080153533529014,0.5581395348837209,6.205882352941177,0,0,0,0,0,0.0,0.0,0.0,8.32,5.72,1.04,10.32,0.5159235668789809,0.5499153976311336,-3.025882352941177,-2.308235294117647,-0.3341176470588235,-4.114117647058824,2,13,21,0.38235294117647056,N,7,EA,2512,2535,-23,75.0,185
jacobam01w,5,MIN,0,G,0,32,0,391,101,36,47,13,0,45,36,3.15625,1.125,1.46875,0.40625,0.0,12.21875,1.40625,31,100,0.31,20,22,0.9090909090909091,19,60,0.31666666666666665,0.39560102301790284,0.46043034281546313,1.0444444444444445,2.53125,1,2,8,1,2,4.0,0.5,1.0,,,,,,,,,,,0,18,16,0.5294117647058824,Y,3,WE,2165,2190,-25,68.0,152
jacobam01w,6,MIN,0,G,0,33,0,478,121,19,68,19,4,46,34,3.6666666666666665,0.5757575757575758,2.0606060606060606,0.5757575757575758,0.12121212121212122,14.484848484848484,1.393939393939394,40,104,0.38461538461538464,21,29,0.7241379310344828,20,53,0.37735849056603776,0.3405020920502092,0.5181569030489893,1.4782608695652173,3.4242424242424243,0,0,0,0,0,0.0,0.0,0.0,3.15625,1.125,1.46875,2.53125,0.31,0.46043034281546313,0.5104166666666665,-0.5492424242424242,0.5918560606060606,0.8929924242424243,1,14,20,0.4117647058823529,N,6,WE,2211,2288,-77,68.0,152
jacobam01w,7,MIN,0,G,0,34,34,861,279,90,115,26,2,90,71,8.205882352941176,2.6470588235294117,3.3823529411764706,0.7647058823529411,0.058823529411764705,25.323529411764707,2.6470588235294117,96,214,0.4485981308411215,47,57,0.8245614035087719,40,102,0.39215686274509803,0.3822067363530779,0.5834866990128826,1.2777777777777777,8.647058823529411,0,0,0,0,0,0.0,0.0,0.0,3.6666666666666665,0.5757575757575758,2.0606060606060606,3.4242424242424243,0.38461538461538464,0.5181569030489893,4.53921568627451,2.071301247771836,1.32174688057041,5.222816399286987,2,10,24,0.29411764705882354,N,7,WE,2523,2735,-212,68.0,152
jacobam01w,8,MIN,0,G,0,29,0,328,93,20,40,9,0,41,31,3.206896551724138,0.6896551724137931,1.3793103448275863,0.3103448275862069,0.0,11.310344827586206,1.4137931034482758,34,102,0.3333333333333333,8,13,0.6153846153846154,17,65,0.26153846153846155,0.4534146341463415,0.43167471221685855,0.975609756097561,1.6551724137931034,0,0,0,0,0,0.0,0.0,0.0,8.205882352941176,2.6470588235294117,3.3823529411764706,8.647058823529411,0.4485981308411215,0.5834866990128826,-4.998985801217038,-1.9574036511156185,-2.0030425963488843,-6.991886409736308,3,10,24,0.29411764705882354,N,6,WE,2636,2752,-116,68.0,152
jacobam01w,9,LAS,2,G,0,5,0,61,10,2,6,0,0,8,7,2.0,0.4,1.2,0.0,0.0,12.2,1.6,3,11,0.2727272727272727,2,2,1.0,2,5,0.4,0.32590163934426236,0.42087542087542085,0.75,0.4,0,0,0,0,0,0.0,0.0,0.0,3.206896551724138,0.6896551724137931,1.3793103448275863,1.6551724137931034,0.3333333333333333,0.43167471221685855,-1.206896551724138,-0.2896551724137931,-0.17931034482758634,-1.2551724137931033,4,20,14,0.5882352941176471,Y,3,WE,2598,2523,75,68.0,152
jacobam01w,9,WAS,1,G,0,6,3,82,10,7,11,3,0,8,7,1.6666666666666667,1.1666666666666667,1.8333333333333333,0.5,0.0,13.666666666666666,1.3333333333333333,3,12,0.25,1,2,0.5,3,10,0.3,0.2546341463414634,0.3881987577639751,1.375,2.1666666666666665,0,0,0,0,0,0.0,0.0,0.0,2.0,0.4,1.2,0.4,0.2727272727272727,0.42087542087542085,-0.33333333333333326,0.7666666666666667,0.6333333333333333,1.7666666666666666,5,10,24,0.29411764705882354,N,6,EA,2368,2601,-233,68.0,152
jamesta01w,7,WAS,0,F,0,21,0,160,57,16,3,4,2,10,13,2.7142857142857144,0.7619047619047619,0.14285714285714285,0.19047619047619047,0.09523809523809523,7.619047619047619,0.47619047619047616,19,49,0.3877551020408163,16,18,0.8888888888888888,3,12,0.25,0.41825,0.5007027406886858,0.3,1.9047619047619047,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,18,16,0.5294117647058824,Y,4,EA,2747,2657,90,69.0,158
jamesta01w,8,WAS,0,F,0,31,9,401,167,49,34,25,4,28,43,5.387096774193548,1.5806451612903225,1.096774193548387,0.8064516129032258,0.12903225806451613,12.935483870967742,0.9032258064516129,52,134,0.3880597014925373,45,53,0.8490566037735849,18,50,0.36,0.46214463840399,0.5307653190948386,1.2142857142857142,5.193548387096774,0,0,0,0,0,0.0,0.0,0.0,2.7142857142857144,0.7619047619047619,0.14285714285714285,1.9047619047619047,0.3877551020408163,0.5007027406886858,2.6728110599078336,0.8187403993855606,0.9539170506912442,3.2887864823348694,1,16,18,0.47058823529411764,N,5,EA,2585,2639,-54,69.0,158
januabr01w,10,IND,0,G,0,33,4,683,227,63,77,36,3,57,78,6.878787878787879,1.9090909090909092,2.3333333333333335,1.0909090909090908,0.09090909090909091,20.696969696969695,1.7272727272727273,64,192,0.3333333333333333,74,87,0.8505747126436781,25,87,0.28735632183908044,0.42061493411420203,0.49287823519194024,1.3508771929824561,6.303030303030303,1,10,106,24,30,10.6,2.4,3.0,,,,,,,,,,,0,22,12,0.6470588235294118,Y,1,EA,2606,2501,105,68.0,144
jekaban01w,10,CON,0,G,0,27,16,644,255,78,59,9,0,48,61,9.444444444444445,2.888888888888889,2.185185185185185,0.3333333333333333,0.0,23.85185185185185,1.7777777777777777,97,234,0.41452991452991456,22,28,0.7857142857142857,39,99,0.3939393939393939,0.45701863354037264,0.5176193569340695,1.2291666666666667,7.777777777777778,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,16,18,0.47058823529411764,N,6,EA,2651,2654,-3,69.0,180
joensca01w,8,CHI,0,G-F,0,19,0,271,95,33,32,17,1,13,18,5.0,1.736842105263158,1.6842105263157894,0.8947368421052632,0.05263157894736842,14.263157894736842,0.6842105263157895,31,79,0.3924050632911392,11,13,0.8461538461538461,22,45,0.4888888888888889,0.36059040590405905,0.5606704438149197,2.4615384615384617,6.052631578947368,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,14,20,0.4117647058823529,N,6,EA,2525,2611,-86,71.0,165
joensca01w,9,CHI,0,G-F,0,26,0,272,99,35,14,5,2,23,26,3.8076923076923075,1.3461538461538463,0.5384615384615384,0.19230769230769232,0.07692307692307693,10.461538461538462,0.8846153846153846,34,91,0.37362637362637363,7,8,0.875,24,65,0.36923076923076925,0.4320588235294118,0.5236986881083369,0.6086956521739131,2.8461538461538463,0,0,0,0,0,0.0,0.0,0.0,5.0,1.736842105263158,1.6842105263157894,6.052631578947368,0.3924050632911392,0.5606704438149197,-1.1923076923076925,-0.3906882591093117,-1.145748987854251,-3.206477732793522,1,12,22,0.35294117647058826,N,5,EA,2472,2510,-38,71.0,165
johnsad01w,1,ORL,0,G,0,32,31,1100,436,90,54,24,3,56,59,13.625,2.8125,1.6875,0.75,0.09375,34.375,1.75,175,393,0.44529262086513993,34,38,0.8947368421052632,52,148,0.35135135135135137,0.4233818181818182,0.5320706824172605,0.9642857142857143,10.28125,1,3,34,4,8,11.333333333333334,1.3333333333333333,2.6666666666666665,,,,,,,,,,,0,16,16,0.5,Y,3,EA,2208,2233,-25,70.0,154
johnsad01w,3,ORL,0,G,0,32,2,602,166,46,22,15,2,26,40,5.1875,1.4375,0.6875,0.46875,0.0625,18.8125,0.8125,68,181,0.3756906077348066,12,17,0.7058823529411765,18,61,0.29508196721311475,0.35627906976744184,0.44036502546689305,0.8461538461538461,3.34375,0,0,0,0,0,0.0,0.0,0.0,13.625,2.8125,1.6875,10.28125,0.44529262086513993,0.5320706824172605,-8.4375,-1.375,-1.0,-6.9375,1,16,16,0.5,N,5,EA,2254,2255,-1,70.0,154
johnsad01w,4,CON,0,G,0,34,5,584,173,58,18,17,1,21,36,5.088235294117647,1.7058823529411764,0.5294117647058824,0.5,0.029411764705882353,17.176470588235293,0.6176470588235294,69,195,0.35384615384615387,18,24,0.75,17,49,0.3469387755102041,0.38794520547945205,0.42080171239540765,0.8571428571428571,3.3529411764705883,1,3,12,4,4,4.0,1.3333333333333333,1.3333333333333333,5.1875,1.4375,0.6875,3.34375,0.3756906077348066,0.44036502546689305,-0.09926470588235325,0.2683823529411764,-0.15808823529411764,0.009191176470588314,2,18,16,0.5294117647058824,Y,3,EA,2384,2409,-25,70.0,154
johnsch01w,4,LAS,0,C,0,8,0,45,6,6,3,0,1,4,6,0.75,0.75,0.375,0.0,0.125,5.625,0.5,1,5,0.2,3,4,0.75,1,5,0.2,0.2391111111111111,0.4437869822485207,0.75,0.875,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,24,10,0.7058823529411765,Y,1,WE,2499,2432,67,75.0,185
johnsja01w,2,ORL,0,F,0,17,1,139,35,23,9,4,3,17,21,2.0588235294117645,1.3529411764705883,0.5294117647058824,0.23529411764705882,0.17647058823529413,8.176470588235293,1.0,14,25,0.56,4,5,0.8,3,7,0.42857142857142855,0.3179856115107914,0.6433823529411765,0.5294117647058824,2.6470588235294117,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,13,19,0.40625,N,5,EA,2140,2205,-65,72.0,201
johnsla01w,1,UTA,0,F,0,29,6,481,144,52,26,12,2,34,65,4.9655172413793105,1.793103448275862,0.896551724137931,0.41379310344827586,0.06896551724137931,16.586206896551722,1.1724137931034482,52,129,0.40310077519379844,28,43,0.6511627906976745,12,36,0.3333333333333333,0.3782120582120582,0.486749594375338,0.7647058823529411,3.793103448275862,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,18,14,0.5625,N,5,WE,2413,2407,6,73.0,150
johnsla01w,2,UTA,0,F,0,26,0,228,50,19,7,2,1,13,26,1.9230769230769231,0.7307692307692307,0.2692307692307692,0.07692307692307693,0.038461538461538464,8.76923076923077,0.5,17,65,0.26153846153846155,11,14,0.7857142857142857,5,30,0.16666666666666666,0.36912280701754385,0.35132096683530073,0.5384615384615384,0.5769230769230769,1,2,4,1,0,2.0,0.5,0.0,4.9655172413793105,1.793103448275862,0.896551724137931,3.793103448275862,0.40310077519379844,0.486749594375338,-3.042440318302387,-1.0623342175066313,-0.6273209549071619,-3.2161803713527854,1,19,13,0.59375,Y,3,WE,2207,2192,15,73.0,150
johnsla01w,3,UTA,0,F,0,28,1,269,75,19,10,7,2,15,36,2.6785714285714284,0.6785714285714286,0.35714285714285715,0.25,0.07142857142857142,9.607142857142858,0.5357142857142857,25,76,0.32894736842105265,15,20,0.75,10,32,0.3125,0.37100371747211897,0.44221698113207547,0.6666666666666666,1.5,1,5,17,4,2,3.4,0.8,0.4,1.9230769230769231,0.7307692307692307,0.2692307692307692,0.5769230769230769,0.26153846153846155,0.35132096683530073,0.7554945054945053,-0.05219780219780212,0.08791208791208793,0.9230769230769231,2,20,12,0.625,Y,3,WE,2418,2344,74,73.0,150
johnsla01w,4,SAS,0,F,0,31,1,279,58,25,9,3,1,14,31,1.8709677419354838,0.8064516129032258,0.2903225806451613,0.0967741935483871,0.03225806451612903,9.0,0.45161290322580644,18,71,0.2535211267605634,16,22,0.7272727272727273,6,23,0.2608695652173913,0.3393548387096774,0.3594447198810114,0.6428571428571429,0.7419354838709677,0,0,0,0,0,0.0,0.0,0.0,2.6785714285714284,0.6785714285714286,0.35714285714285715,1.5,0.32894736842105265,0.44221698113207547,-0.8076036866359446,0.12788018433179715,-0.06682027649769584,-0.7580645161290323,3,12,22,0.35294117647058826,N,6,WE,2215,2427,-212,73.0,150
johnsla01w,5,HOU,0,F,0,6,0,36,6,1,1,2,0,2,3,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,6.0,0.3333333333333333,2,7,0.2857142857142857,0,2,0.0,2,6,0.3333333333333333,0.27444444444444444,0.3807106598984772,0.5,0.16666666666666666,0,0,0,0,0,0.0,0.0,0.0,1.8709677419354838,0.8064516129032258,0.2903225806451613,0.7419354838709677,0.2535211267605634,0.3594447198810114,-0.8709677419354838,-0.6397849462365591,-0.12365591397849465,-0.5752688172043011,4,13,21,0.38235294117647056,N,6,WE,2177,2211,-34,73.0,150
johnsni01w,1,CHA,0,G,0,6,0,78,26,4,11,4,0,9,3,4.333333333333333,0.6666666666666666,1.8333333333333333,0.6666666666666666,0.0,13.0,1.5,9,17,0.5294117647058824,6,6,1.0,2,5,0.4,0.3671794871794872,0.6619144602851323,1.2222222222222223,4.666666666666667,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,8,24,0.25,N,8,EA,2186,2429,-243,69.0,146
johnspo01w,1,CLE,0,C,0,12,0,57,17,14,2,0,1,8,9,1.4166666666666667,1.1666666666666667,0.16666666666666666,0.0,0.08333333333333333,4.75,0.6666666666666666,5,10,0.5,7,12,0.5833333333333334,0,0,0.0,0.40842105263157896,0.556282722513089,0.25,1.3333333333333333,1,4,7,2,1,1.75,0.5,0.25,,,,,,,,,,,0,17,15,0.53125,Y,2,EA,2185,2122,63,75.0,165
johnspo01w,2,CLE,0,C,0,18,0,119,28,31,4,0,2,10,12,1.5555555555555556,1.7222222222222223,0.2222222222222222,0.0,0.1111111111111111,6.611111111111111,0.5555555555555556,12,27,0.4444444444444444,4,9,0.4444444444444444,0,0,0.0,0.3442016806722689,0.45219638242894056,0.4,1.9444444444444444,1,1,0,2,1,0.0,2.0,1.0,1.4166666666666667,1.1666666666666667,0.16666666666666666,1.3333333333333333,0.5,0.556282722513089,0.13888888888888884,0.5555555555555556,0.05555555555555555,0.6111111111111112,1,22,10,0.6875,Y,1,EA,2004,1788,216,75.0,165
johnspo01w,3,MIA,0,C,0,31,30,801,217,140,32,27,15,53,75,7.0,4.516129032258065,1.032258064516129,0.8709677419354839,0.4838709677419355,25.838709677419356,1.7096774193548387,78,149,0.5234899328859061,61,97,0.6288659793814433,0,0,0.0,0.3054681647940075,0.5660475792988313,0.6037735849056604,8.741935483870968,0,0,0,0,0,0.0,0.0,0.0,1.5555555555555556,1.7222222222222223,0.2222222222222222,1.9444444444444444,0.4444444444444444,0.45219638242894056,5.444444444444445,2.7939068100358426,0.8100358422939068,6.797491039426523,2,15,17,0.46875,N,6,EA,2046,2088,-42,75.0,165
johnspo01w,4,CLE,0,C,0,30,2,416,89,82,19,12,10,19,35,2.966666666666667,2.7333333333333334,0.6333333333333333,0.4,0.3333333333333333,13.866666666666667,0.6333333333333333,35,63,0.5555555555555556,19,34,0.5588235294117647,0,0,0.0,0.2330769230769231,0.5708055413032324,1.0,5.0,1,3,2,4,3,0.6666666666666666,1.3333333333333333,1.0,7.0,4.516129032258065,1.032258064516129,8.741935483870968,0.5234899328859061,0.5660475792988313,-4.033333333333333,-1.7827956989247316,-0.3989247311827957,-3.741935483870968,3,17,17,0.5,Y,4,EA,2229,2210,19,75.0,165
johnspo01w,5,HOU,0,C,0,19,0,157,22,29,1,4,3,8,21,1.1578947368421053,1.5263157894736843,0.05263157894736842,0.21052631578947367,0.15789473684210525,8.263157894736842,0.42105263157894735,3,17,0.17647058823529413,16,21,0.7619047619047619,0,0,0.0,0.2180891719745223,0.4192073170731707,0.125,1.6842105263157894,0,0,0,0,0,0.0,0.0,0.0,2.966666666666667,2.7333333333333334,0.6333333333333333,5.0,0.5555555555555556,0.5708055413032324,-1.8087719298245615,-1.207017543859649,-0.5807017543859649,-3.3157894736842106,4,13,21,0.38235294117647056,N,6,WE,2177,2211,-34,75.0,165
johnssh01w,1,ORL,0,G,0,32,32,1126,381,155,169,58,7,102,83,11.90625,4.84375,5.28125,1.8125,0.21875,35.1875,3.1875,122,309,0.3948220064724919,107,144,0.7430555555555556,30,90,0.3333333333333333,0.4212788632326821,0.5116016757976152,1.6568627450980393,13.875,1,3,18,21,14,6.0,7.0,4.666666666666667,,,,,,,,,,,0,16,16,0.5,Y,3,EA,2208,2233,-25,67.0,152
johnssh01w,2,ORL,0,G,0,26,22,785,302,77,68,34,6,54,66,11.615384615384615,2.9615384615384617,2.6153846153846154,1.3076923076923077,0.23076923076923078,30.192307692307693,2.076923076923077,90,245,0.3673469387755102,84,111,0.7567567567567568,38,104,0.36538461538461536,0.4431082802547771,0.5138851075415192,1.2592592592592593,9.653846153846153,0,0,0,0,0,0.0,0.0,0.0,11.90625,4.84375,5.28125,13.875,0.3948220064724919,0.5116016757976152,-0.290865384615385,-1.8822115384615383,-2.6658653846153846,-4.221153846153847,1,13,19,0.40625,N,5,EA,2140,2205,-65,67.0,152
johnssh01w,3,ORL,0,G,0,31,31,1110,499,129,163,51,7,98,78,16.096774193548388,4.161290322580645,5.258064516129032,1.6451612903225807,0.22580645161290322,35.806451612903224,3.161290322580645,157,389,0.40359897172236503,164,214,0.7663551401869159,21,77,0.2727272727272727,0.5235675675675675,0.5163920854375362,1.663265306122449,15.129032258064516,0,0,0,0,0,0.0,0.0,0.0,11.615384615384615,2.9615384615384617,2.6153846153846154,9.653846153846153,0.3673469387755102,0.5138851075415192,4.481389578163773,1.1997518610421833,2.6426799007444166,5.475186104218363,2,16,16,0.5,N,5,EA,2254,2255,-1,67.0,152
johnssh01w,4,CON,0,G,0,34,34,1107,420,134,196,44,3,107,77,12.352941176470589,3.9411764705882355,5.764705882352941,1.2941176470588236,0.08823529411764706,32.55882352941177,3.1470588235294117,138,319,0.43260188087774293,125,171,0.7309941520467836,19,73,0.2602739726027397,0.45279132791327914,0.5326704545454546,1.8317757009345794,13.617647058823529,1,4,45,12,19,11.25,3.0,4.75,16.096774193548388,4.161290322580645,5.258064516129032,15.129032258064516,0.40359897172236503,0.5163920854375362,-3.743833017077799,-0.22011385199240951,0.5066413662239091,-1.511385199240987,3,18,16,0.5294117647058824,Y,3,EA,2384,2409,-25,67.0,152
johnssh01w,5,SAS,0,G,0,31,30,954,287,82,136,48,4,99,69,9.258064516129032,2.6451612903225805,4.387096774193548,1.5483870967741935,0.12903225806451613,30.774193548387096,3.193548387096774,89,234,0.3803418803418803,82,107,0.7663551401869159,27,76,0.35526315789473684,0.39840670859538785,0.5105308097338837,1.3737373737373737,9.290322580645162,0,0,0,0,0,0.0,0.0,0.0,12.352941176470589,3.9411764705882355,5.764705882352941,13.617647058823529,0.43260188087774293,0.5326704545454546,-3.0948766603415567,-1.296015180265655,-1.377609108159393,-4.327324478178367,4,9,25,0.2647058823529412,N,7,WE,2191,2364,-173,67.0,152
johnssh01w,6,SAS,0,G,0,34,33,1104,317,91,158,46,5,113,78,9.323529411764707,2.676470588235294,4.647058823529412,1.3529411764705883,0.14705882352941177,32.470588235294116,3.323529411764706,88,241,0.3651452282157676,113,136,0.8308823529411765,28,90,0.3111111111111111,0.37485507246376815,0.5268581305677436,1.3982300884955752,9.647058823529411,0,0,0,0,0,0.0,0.0,0.0,9.258064516129032,2.6451612903225805,4.387096774193548,9.290322580645162,0.3803418803418803,0.5105308097338837,0.06546489563567448,0.03130929791271342,0.2599620493358641,0.3567362428842493,5,7,27,0.20588235294117646,N,7,WE,2141,2401,-260,67.0,152
johnssh01w,7,SAS,0,G,0,32,32,874,318,95,117,60,5,75,78,9.9375,2.96875,3.65625,1.875,0.15625,27.3125,2.34375,104,256,0.40625,78,97,0.8041237113402062,32,91,0.3516483516483517,0.42755148741418764,0.532342306147047,1.56,10.90625,0,0,0,0,0,0.0,0.0,0.0,9.323529411764707,2.676470588235294,4.647058823529412,9.647058823529411,0.3651452282157676,0.5268581305677436,0.6139705882352935,0.29227941176470607,-0.9908088235294121,1.2591911764705888,6,13,21,0.38235294117647056,N,6,WE,2523,2603,-80,67.0,152
johnssh01w,8,DET,0,G,0,33,8,559,193,61,56,20,2,40,68,5.848484848484849,1.8484848484848484,1.696969696969697,0.6060606060606061,0.06060606060606061,16.939393939393938,1.2121212121212122,57,166,0.3433734939759036,50,61,0.819672131147541,29,70,0.4142857142857143,0.41652951699463325,0.5004148516905206,1.4,5.212121212121212,1,11,57,25,28,5.181818181818182,2.272727272727273,2.5454545454545454,9.9375,2.96875,3.65625,10.90625,0.40625,0.532342306147047,-4.089015151515151,-1.1202651515151516,-1.959280303030303,-5.694128787878788,7,24,10,0.7058823529411765,Y,1,EA,2697,2540,157,67.0,152
johnssh01w,9,HOU,0,G,0,33,32,1014,253,107,168,52,9,78,84,7.666666666666667,3.242424242424242,5.090909090909091,1.5757575757575757,0.2727272727272727,30.727272727272727,2.3636363636363638,80,211,0.3791469194312796,62,83,0.7469879518072289,31,97,0.31958762886597936,0.321025641025641,0.5110698125404007,2.1538461538461537,10.878787878787879,0,0,0,0,0,0.0,0.0,0.0,5.848484848484849,1.8484848484848484,1.696969696969697,5.212121212121212,0.3433734939759036,0.5004148516905206,1.8181818181818183,1.3939393939393938,3.3939393939393936,5.666666666666667,8,17,17,0.5,N,5,WE,2561,2606,-45,67.0,152
johnssh01w,10,SEA,0,G,0,34,6,618,137,62,52,27,7,52,56,4.029411764705882,1.8235294117647058,1.5294117647058822,0.7941176470588235,0.20588235294117646,18.176470588235293,1.5294117647058822,36,107,0.3364485981308411,47,55,0.8545454545454545,18,61,0.29508196721311475,0.29644012944983816,0.5221036585365854,1.0,4.529411764705882,1,3,7,5,3,2.3333333333333335,1.6666666666666667,1.0,7.666666666666667,3.242424242424242,5.090909090909091,10.878787878787879,0.3791469194312796,0.5110698125404007,-3.6372549019607847,-1.4188948306595364,-3.5614973262032086,-6.349376114081997,9,20,14,0.5882352941176471,Y,2,WE,2544,2476,68,67.0,152
johnste01w,6,WAS,0,G,0,34,34,973,315,104,177,44,1,88,99,9.264705882352942,3.0588235294117645,5.205882352941177,1.2941176470588236,0.029411764705882353,28.61764705882353,2.588235294117647,125,273,0.45787545787545786,52,66,0.7878787878787878,13,43,0.3023255813953488,0.400863309352518,0.5214541120381406,2.0113636363636362,11.5,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,16,18,0.47058823529411764,N,5,EA,2263,2305,-42,63.0,132
johnste01w,7,LAS,0,G,0,32,30,808,255,97,161,47,1,70,57,7.96875,3.03125,5.03125,1.46875,0.03125,25.25,2.1875,102,254,0.4015748031496063,48,60,0.8,3,26,0.11538461538461539,0.43366336633663366,0.4547075606276748,2.3,10.21875,1,5,46,9,24,9.2,1.8,4.8,9.264705882352942,3.0588235294117645,5.205882352941177,11.5,0.45787545787545786,0.5214541120381406,-1.295955882352942,-0.027573529411764497,-0.17463235294117663,-1.28125,1,25,9,0.7352941176470589,Y,1,WE,2575,2476,99,63.0,132
johnste01w,8,LAS,0,G,0,11,11,206,70,29,30,8,1,31,17,6.363636363636363,2.6363636363636362,2.727272727272727,0.7272727272727273,0.09090909090909091,18.727272727272727,2.8181818181818183,29,88,0.32954545454545453,11,16,0.6875,1,3,0.3333333333333333,0.6118446601941748,0.36826599326599324,0.967741935483871,3.909090909090909,0,0,0,0,0,0.0,0.0,0.0,7.96875,3.03125,5.03125,10.21875,0.4015748031496063,0.4547075606276748,-1.6051136363636367,-0.39488636363636376,-2.303977272727273,-6.309659090909091,2,10,24,0.29411764705882354,N,7,WE,2533,2708,-175,63.0,132
johnste01w,9,LAS,0,G,0,23,8,393,96,43,71,24,2,37,38,4.173913043478261,1.8695652173913044,3.0869565217391304,1.0434782608695652,0.08695652173913043,17.08695652173913,1.608695652173913,35,101,0.3465346534653465,26,36,0.7222222222222222,0,10,0.0,0.39145038167938934,0.4108182129407737,1.9189189189189189,5.3478260869565215,1,6,48,14,21,8.0,2.3333333333333335,3.5,6.363636363636363,2.6363636363636362,2.727272727272727,3.909090909090909,0.32954545454545453,0.36826599326599324,-2.1897233201581026,-0.7667984189723318,0.3596837944664033,1.4387351778656123,3,20,14,0.5882352941176471,Y,3,WE,2598,2523,75,63.0,132
johnste01w,10,PHO,0,G,0,34,34,901,328,120,157,29,4,76,79,9.647058823529411,3.5294117647058822,4.617647058823529,0.8529411764705882,0.11764705882352941,26.5,2.235294117647059,125,281,0.44483985765124556,42,50,0.84,36,87,0.41379310344827586,0.42064372918978915,0.5412541254125413,2.0657894736842106,11.705882352941176,1,11,83,21,34,7.545454545454546,1.9090909090909092,3.090909090909091,4.173913043478261,1.8695652173913044,3.0869565217391304,5.3478260869565215,0.3465346534653465,0.4108182129407737,5.4731457800511505,1.6598465473145778,1.5306905370843986,6.358056265984654,4,23,11,0.6764705882352942,Y,1,WE,3156,3031,125,63.0,132
johnsti01w,1,HOU,0,C,0,31,29,687,131,147,10,10,16,17,86,4.225806451612903,4.741935483870968,0.3225806451612903,0.3225806451612903,0.5161290322580645,22.161290322580644,0.5483870967741935,48,100,0.48,35,50,0.7,0,0,0.0,0.20232896652110627,0.5368852459016393,0.5882352941176471,7.419354838709677,1,6,22,29,1,3.6666666666666665,4.833333333333333,0.16666666666666666,,,,,,,,,,,0,27,5,0.84375,Y,2,WE,2475,2066,409,76.0,240
johnsti01w,2,HOU,0,C,0,32,28,672,148,138,22,12,15,42,67,4.625,4.3125,0.6875,0.375,0.46875,21.0,1.3125,62,138,0.4492753623188406,24,28,0.8571428571428571,0,0,0.0,0.28619047619047616,0.4922831293241086,0.5238095238095238,6.65625,1,2,18,17,3,9.0,8.5,1.5,4.225806451612903,4.741935483870968,0.3225806451612903,7.419354838709677,0.48,0.5368852459016393,0.399193548387097,-0.42943548387096797,0.3649193548387097,-0.763104838709677,1,19,13,0.59375,Y,4,WE,2047,1994,53,76.0,240
